step,exp,game_name,algorithm_name,log_exp
5400,0.002594887868927664,goofspiel_4,AutoCFRS,-5.9542119737303825
5420,0.0018584423784175838,goofspiel_4,AutoCFRS,-6.288016573056504
5440,0.0008194655041933154,goofspiel_4,AutoCFRS,-7.106858254390192
5460,0.002363822916319808,goofspiel_4,AutoCFRS,-6.047475090738225
5480,0.0024720867405362023,goofspiel_4,AutoCFRS,-6.002692650788631
5500,0.000930904605166012,goofspiel_4,AutoCFRS,-6.979353750850079
5520,0.0014921570358242334,goofspiel_4,AutoCFRS,-6.507532530846242
5540,0.0034271446834521282,goofspiel_4,AutoCFRS,-5.676027818290412
5560,0.0019329319290199761,goofspiel_4,AutoCFRS,-6.248717294575197
5580,0.000885986669589812,goofspiel_4,AutoCFRS,-7.028808653082073
5600,0.0025671679142939097,goofspiel_4,AutoCFRS,-5.9649519665741275
5620,0.002728886574296764,goofspiel_4,AutoCFRS,-5.903861601220927
5640,0.0009815193806910066,goofspiel_4,AutoCFRS,-6.926408798450852
5660,0.0015399331748118114,goofspiel_4,AutoCFRS,-6.476016256477445
5680,0.0032589496200418236,goofspiel_4,AutoCFRS,-5.726350337963038
5700,0.0016016362539598497,goofspiel_4,AutoCFRS,-6.436729513570693
5720,0.000565119379525813,goofspiel_4,AutoCFRS,-7.478473557940545
5740,0.0022941698056685475,goofspiel_4,AutoCFRS,-6.077384241362923
5760,0.002515718130389888,goofspiel_4,AutoCFRS,-5.985196977266494
5780,0.0006675016588769182,goofspiel_4,AutoCFRS,-7.311968682484092
5800,0.0011284314271485206,goofspiel_4,AutoCFRS,-6.786926728153263
5820,0.002786951662755292,goofspiel_4,AutoCFRS,-5.882806874459322
5840,0.001382046589021774,goofspiel_4,AutoCFRS,-6.584189842901129
5860,0.0007249523366299207,goofspiel_4,AutoCFRS,-7.229404647850157
5880,0.00282610854521142,goofspiel_4,AutoCFRS,-5.868854585970017
5900,0.0034246430657283496,goofspiel_4,AutoCFRS,-5.676758027084528
5920,0.0012592349192051312,goofspiel_4,AutoCFRS,-6.677250949423623
5940,0.001030655041234712,goofspiel_4,AutoCFRS,-6.877560716515162
5960,0.0031455670253890972,goofspiel_4,AutoCFRS,-5.76176111083942
5980,0.0025800640137422764,goofspiel_4,AutoCFRS,-5.959941068828398
6000,0.0005338588150669965,goofspiel_4,AutoCFRS,-7.535379145221916
6020,0.0022168163036461576,goofspiel_4,AutoCFRS,-6.111683209856589
6040,0.003683010049538422,goofspiel_4,AutoCFRS,-5.604024912894525
6060,0.0014434643710344829,goofspiel_4,AutoCFRS,-6.5407092415112515
6080,0.0010970006405651845,goofspiel_4,AutoCFRS,-6.815175513764707
6100,0.003231963582770296,goofspiel_4,AutoCFRS,-5.7346654060939795
6120,0.002147508681481754,goofspiel_4,AutoCFRS,-6.143446861514848
